restaurant_id;user;title;text;visit_date;score;response
43. La Tagliatella Rovira Roure, Lleida;urritta;Macropizzeria;Macropizzeria bien para ir en família y con niños. Pasta y pizza buenas, pocas referencias de vinos. Lugar acogedor aunque demasiado bullicioso, (sábado mediodia) servicio correcto.;2019-02;4;
43. La Tagliatella Rovira Roure, Lleida;Pauli1979;Acogedor;El restaurante es muy acogedor,si vas con niños no te miran mal, al contrario. Nos ha pasado que la niña se enfade y le han traído cositas para calmarla. \nRecomendable.;2019-01;4;
43. La Tagliatella Rovira Roure, Lleida;franccasals;Buen local de pasta;He visitado este restaurante con mi familia.local amplio,acogedor y con Excelente servicio.ensalada de la casa buenísima y plato de pasta con longaniza muy bueno también.pero,nos hemos llevado una decepción,y ha sido,descubrir que un plato fácil como pueden ser unos espaguetis a la boloñesa,sea tan flojo.de verdad,los hacemos mejores en casa.\nCompletamos la comida con pan de la casa y cuatro aguas.total 53€.\n;2019-01;3;
43. La Tagliatella Rovira Roure, Lleida;Alberto L;A lo seguro;Para mi humilde opinión si te apetece comer pasta o pizza, con este local vas a tiro hecho. A precios moderados, difícil no salir satisfecho. ;2018-12;4;
43. La Tagliatella Rovira Roure, Lleida;Shashahshshsh;Precio calidad pésimo;He ido bastantes veces y un sábado por la noche no es recomendable ir. Tienes reserva y aún así entras 1 hora tarde... Abarrotado! Todos apretados esperando en la entrada... Fatal!\nPides una sangría y no tienen la que pides, pides un carpaccio y después de tres cuartos de hora esperando te dicen que no hay! El solomillo con salsa regio Emilia (que está buenísimo) como ya no les queda nada para rellenar el plato te meten cómo si fueran sobras de otros platos, porque de verdad que la guarnición parecían sobras. Nunca más volveré no es barato y hay que cuidar a la clientela, se puede morir de éxito también!;2019-01;1;
43. La Tagliatella Rovira Roure, Lleida;csvlluis2106;Lentos y mal atendidos;"No es ni la primera ni la segunda vez que vamos. Hoy nos debe haber tocado a nosotros. Incluso llegando a una hora razonable (antes de las 14:00) les ha costado muchísimo servir los platos (que era una ensalada y un plato de macarrones). Queríamos irnos antes de que llegara el seguno plato. Encima de llegar tarde, llegó frío.\nLa comida siempre ha estado ""correcta"" pero hoy no sé si es por la falta de personal o qué, apenas le damos un aprobado tanto por el servicio de los camareros, como por los platos entregados.";2019-01;3;
43. La Tagliatella Rovira Roure, Lleida;G7823WLmariar;Siempre es buena opción;Lugar limpio y bonito. Camareros muy atentos y amables y comida riquísima. Me encantan las Tagliatellas, creo que es un italiano de calidad, pero el de Lérida es increíble! Lo recomiendo para ir a comer/cenar en pareja, amigos,familia y negocios! Os encantará! Quiero destacar los postres ,no podría decir cuál está más bueno! Espero que os guste tanto como a mí! ;2018-12;5;
43. La Tagliatella Rovira Roure, Lleida;yohaan33;Qualité ! Frais !;Nous sommes 4 amis français et nous étions en train de rentré en France qu’on on c’est arrêté dans ce magnifique restaurant italien , qui a un grand choix de pâtes , pizza , lasagnes , fraîche en plus ! Service impeccable pas trop d’attente ! Risotto excellent !!!!! Merci encore pour Votre professionnalisme.;2018-12;5;
44. Tandoori Mahal restaurant;maigenb;Shockingly terrible;I’m not sure how you can stuff up a naan, but this very ordinary restaurant managed to. Waited 1hr20mins for food to arrive while watching incompetent staff fluff around ignoring their customers, not clearing tables, and wandering around trying to find who ordered what drinks. The naans were obviously cooked on a stove top not in a tandoor, although the waiter assured us they were (totally undercooked). Very disappointing in every way. The only saving grace was the humorous cabaret performance of the female (alleged) waitress whose incompetence was almost endearing.;2019-10;1;
44. Tandoori Mahal restaurant;sandrasN4300VM;Comida de hermanas 💃🏻💃🏻💃🏻;Sorprendente!!! La verdad es que con el menú degustación para dos, hemos preguntado si había algún problema por probar las tres que éramos y el plato que más nos gustara lo repetiríamos o probaríamos otro, ningún problema. Así que hemos acabado comiendo las tres el menú degustación de dos y más que completas, acompañándolo con el vino Indio de la casa ( peculiar y poco común). \nCon un final de un postres Indios, raros pero el batido de yogur exquisito.\n\nLa verdad es que vale la pena probar y de repetir!;2019-10;3;
44. Tandoori Mahal restaurant;elcelm;Repetiremos seguro;Yo fuí un fin de semana a comer a este restaurante, y el resultado fue una grata sorpresa. Hay mucha variedad de comida a elegir y tanto el servicio como el local están muy bien. Recomendable.;2019-08;5;
44. Tandoori Mahal restaurant;xavo06;Perfecto;Es un buen restaurante para probar comida india, yo fuí a cenar y gran variedad de comida para escoger, servicio atento y amable y buena relación-calidad-precio. Volveremos seguro!;2019-08;5;
44. Tandoori Mahal restaurant;MariaTRG;Muy bueno pero a su ritmo!;Siempre que vamos pedimos el menú para dos que así pruebas un poco de todo y es impresionante, lo único que tardan bastantes en servir. Vale mucho la pena ir pero el día que no tengáis prisa!;2019-08;4;
44. Tandoori Mahal restaurant;Voyagersnop;Bueno;Recomendable y buenas raciones, lugar tranquilo. Cena en familia donde la variedad de platos satiface a quien acuda a este local.;2019-08;4;
44. Tandoori Mahal restaurant;Marta S;Muy buena cena;Es la primera vez que provamos comida India y nos ha encantado!!\nHemos cenado muy bien!\nBuen servicio, buena comida y calidad precio genial\nVolveremos!!!;2019-08;5;
44. Tandoori Mahal restaurant;marina_perea2;Muy bueno;El local por fuera no invita a entrar. Por otra parte, una vez dentro ofrece una imagen que recuerda a India. Nos dejamos aconsejar por el camarero y escogimos Pollo Tikka Masala y Pollo Tikka Korma, acompañado de arroz basmati y pan de ajo. Era espectacular, el pollo era muy tierno y la presentación muy auténtica. No descartamos la posibilidad de volver!;2019-07;5;
44. Tandoori Mahal restaurant;Paymon K;Best Madras in Spain!;I love curry and eat it whenever I can...unfortunately in the region of Spain where I live there aren't many genuine/decent Indian/Pakistani restaurants. Recently, I discovered a new restaurant called the Tandoori Mahal. I normally, only write a review if a restaurant is very good or not....after all, having a good curry is very subjective. The Tandoori Mahal has a very simplistic interior and despite having been opened for three years still feels new! I ordered poppadoms and one of the sauces (the white mango/onion...see picture) was without doubt the best I have had in years. The presentation of the food is pretty regular, but the taste of my Madras was excellent....I believe it was the best I have ever had, both in the UK and Spain. \nThe nan bread was also excellent. \nI like to test restaurants by asking for a glass of 'tap' water. I was pleased to say that the staff passed the test with flying colours...they happily brought a glass. When I left, despite being busy, we exchanged a few pleasantries in English and Spanish and we left extremely happy. I will certainly return to try different dishes on the menu. It was easy to park nearby and the price for the experience was very competitive...especially for Lerida. I look forward to eating again at the Tandoori Mahal!;2019-07;5;
44. Tandoori Mahal restaurant;Ashleigh P;Amazing food;Absolutely loved this place. We arrived a little early but they opened up and let us in. We were the only diners in the restaurant at that time. Absolutely beautiful flavours, good service and brilliant menu. As a vegetarian I generally find it difficult to get food in Spain. My meal was packet with veggies. We’ve been dreaming of it ever since. ;2019-07;5;
44. Tandoori Mahal restaurant;man895;Agradable sorpresa;Muy buen servicio por parte del personal del restaurante. Pedimos la carta y vimos que era muy extensa así que el camarero/ encargado nos recomendó el menú para dos con “un poco de todo” y la elección fue perfecta. Eso si, hay que ir con hambre porque las raciones son bastante abundantes pero bueniiiiisiiimas!!!!sin duda repetiremos. ;2019-07;5;
44. Tandoori Mahal restaurant;montsel419;Comida tandoori;Excelente producto,y servicio personal muy servicial.Hemos repetido ya dos veces mas pues hasta a los niños les gusta i es un sitio tranquilo.;2019-07;4;
44. Tandoori Mahal restaurant;XaTais;Restaurante indú con excelente comida;Vamos muy a menudo a cenar. El camarero ya nos conoce y nos dispensa un trato muy amable y familiar. Toda la carta es de origen indú y todo està muy bueno. Acostumbramos a pedir alguna tapa de entrante y luego un plató de arroz de gran cantidad y otro plato de carne a elegir entre pollo o ternera. También pedimos un pan típico indú buenísimo. Con esto salimos llenos del local.\nLa última vez éramos 4 y pedimos el menú degustación para 4 y sobró comida ya que no pudimos terminarla. Estaba todo riquísimo.\nA parte de la calidad de la comida está el precio económico que tienen todos los platos.;2019-06;5;
44. Tandoori Mahal restaurant;sergiogP8554TX;Regreso a India;En 2007 visitamos India y hoy hemos regresado allí gracias a los elaborados platos, especiados adecuados y raciones abundantes que hemos disfrutado en el Tandoori Mahal. Un diez en cuanto a la comida y otro tanto para el camarero por su amabilidad y explicaciones sobre la elaboración de los diferentes platos. Toda una alternativa y de calidad a la comida tradicional.;2019-05;5;
44. Tandoori Mahal restaurant;RPG1975;Trop bon !;Rare de trouver un restaurant indien dans une ville comme celle-ci. Très agréablement surpris aussi bien par la qualité, le service, la quantité que la gentillesse des serveurs. Je reviendrai c’est sûr ;2019-05;5;
44. Tandoori Mahal restaurant;javiwamp3;Esplendido resraurante;"Hemos ido hoy por primera vez y ante la duda por la gran variedad de platos de la carta nos hemos decantado por un menu degustacion para dos personas. Vale 30 € (los dos), bebidas y postre no incluidos. Decir que los platos estan buenisimos, las salsas excepcionales y los sabores son fabulosos. Ni mucho menos te quedas con hambre, ya que los platos son muy generosos en cantidad. Ambiente tranquilo y bien decorado. Y el servicio es fenomenal; camareros siempre atentos, educados, serviciales y muy simpaticos. Un trato con los clientes de 10.\nPara repetir sin duda alguna.";2019-05;5;
44. Tandoori Mahal restaurant;nanobitina;Sabores inolvidables;Buenísimo. El arroz tenía unos toques “secretos” que deben ser probados al menos una vez en la vida y el sorbete de mango fue la guinda del pastel. Probamos el menú degustación de barbacoa para 2 y las raciones fueron enormes. Para repetir.;2019-04;5;
44. Tandoori Mahal restaurant;257annar;Amazing;We started with Samosas. Fantastic. Then chapati, butter chicken and butter mixed vegetables, with basmati rice. We found parking on a side street a few blocks away. It’s a cheap eats, but not in flavor. Go, go, go.;2019-05;5;
44. Tandoori Mahal restaurant;Francisco Manue... M;Vale la pena probarlo;El restaurante Tandoori Mahal causa una buena impresión nada más entrar en el local: amplio comedor, decoración apropiada, carta variada indú y buen servicio. Los camareros son muy amables y te pueden comentar los diferentes platos si necesitas información. Hay un menú degustación y bastantes platos típicos de la cocina india, más o menos especiados, según los gustos de cada comensal.\nFue una buena experiencia y seguro que repetiremos. No os perdáis el batido de mango.;2019-03;4;
44. Tandoori Mahal restaurant;Vietni;Excepcional;Es un restaurante étnico. Decorado como un restaurante de ese país. Podría decorarse con gustos europeos, pero perdería su aire étnico. En la india son así y ya está. La comida totalmente del país. De eso se trata. Es un privilegio contar en lleida con un restaurante de estas características. El trato agradable. Precio barato. Fantástico. Para repetir.;2019-03;5;
44. Tandoori Mahal restaurant;normaf361;Muy bueno y gran trato;Fuimos sin saber que probar ni que era cada plato. El camarero nos aconsejo muy bien. La comida buenísima. Si pedís carnes mejor acompañadlas con algún arroz. La cantidad es muy aceptable. Nosotros cogimos un arroz, un pollo tandori, pan de ajo i un combinado para picar. El pan de ajo un poco flojo, todo lo otro riquísimo. El te chai también esta muy bueno;2019-01;5;
44. Tandoori Mahal restaurant;Tatiana L;Aprobado justo;El local es muy grande que hace que no sea acogedor y le resta puntos a la experiencia de comer en un restaurante exótico. La decoración y la fachada roza lo cutre. \nLa comida: buena. \nEl servicio: muy bueno, muy atento, aunque podrían mejorar en rapidez y traer los platos en un orden adecuado (trajeron el arroz al final). \nEl precio: razonable.;2019-01;3;
44. Tandoori Mahal restaurant;Zakarot93;Comida increíble que te traslada directamente a la India.;He estado en este restaurante cuatro veces ya desde que lo abrieron y, no pararé de ir porque cada vez que vamos nos venimos muy completos no solo en calidad y cantidad de la comida, sino también en la amabilidad del personal.\n\nSiempre hemos pedido el menú para tres personas, pero no te dejes llevar por su precio que aunque te parezca barato te quedarás bastante lleno. Traen platos grandes para que puedas compartir con los demás comensales y repartir en tu plato.\n\nEs una comida 100% casera con platos muy auténticos y, en el que hay que destacar el pollo y la ternera. También están muy buenas las tortas recién calentitas con sus tres salsas de acompañamiento.\n\nLos postres de la casa que te traen para despedir el menú están buenísimos.;2018-12;5;
44. Tandoori Mahal restaurant;Jo G;Muy bueno y muy atentos;Estuvimos cenando el dia 8/12/2018. Pedimos el menu para dos personas, y la verdad nos sorprendió gratamente, muy buen trato por parte del personal, la comida exquisita buena cantidad y sobretodo de gran calidad. Sin duda, volveremos.;2018-12;5;
44. Tandoori Mahal restaurant;Nuria16888;Muy rico;Era la primera vez que iba y salí encantada, la comida muy buena y el personal muy agradable, volveré seguro.\nMi advertencia es que si no os gusta mucho el picante lo pidáis muy suave!;2018-12;4;
44. Tandoori Mahal restaurant;NataliaVG27;Muy rico y bonito;Realmente me sorprendió mucho el sitio, el trato fue muy agradable y la comida estaba exquisita! Muy recomendable!;2018-12;5;
45. Churreria Chocolateria J. Moreno;bipos;genial para un chocolate con porras;es lo que es una churrería: servicio rápido y ágil, porras y chocolate bueno. que mas se puede piedir? la verdad que repetimos constantemente \nnota: en el comedor de dentro luego no sales con olor de frito;2019-09;4;
45. Churreria Chocolateria J. Moreno;serchi111;Chocolate y churros, desayuno redondo;Churrería que tiene el noble oficio de satisfacer la ansia viva de azucar sñde sus comensales. Destaca por su chocolate a la taza pudiendo elegir con leche de soja o sin azúcar entre otras opciones. Tienen churros de toda la vida así como magdalenas sin gluten. \nAsí mismo, ofrecen bocadillos y demás almuerzos varios para disfrute del personal.\n;2019-06;4;
45. Churreria Chocolateria J. Moreno;717dulc;Maravilloso;Lugar encantador, lo tengo al lado de casa y lo descubrí de casualidad un día cuando iba a un examen al antiguo Ilerna, desde entonces he llevado a mi pareja ya que tienen muchas opciones sin gluten para el( lastima que churros no, sería un puntazo), sus chocolates son perfectos acompañan a los churros sin llegar a empalagar, otro punto a favor es que tiene muchísimas opciones veganas. Y lo mejor de todo es que todo está a un precio inmejorable. ;2019-06;5;
45. Churreria Chocolateria J. Moreno;296tonip;Excelente;Los mejores churos del mundo!!, son inigualables, siempre en su punto y sin exceso de aceite. Los fines de semana siempre está llenísimo, disponen de 2 salas y también para llevar.;2019-02;5;
45. Churreria Chocolateria J. Moreno;Eloi L;Muy bueno;Lugar perfecto para desayunar un buen chocolate con xurros, los mejores de Lleida, los dueños y el personal siempre atentos.;2018-12;5;
45. Churreria Chocolateria J. Moreno;vdlvdlvdl;Desayuno;Excelente churrería en el centro de la ciudad \n\nSiempre pido los churros bien tostados y me los sirven como a mi me gustan.\nLos empleados muy amables y rápidos \n\nNo hay otro sitio mejor en Lleida para tomar churros.\nNos hacen falta más churrerías como esta en la ciudad.\n;2018-12;5;
46. El Celler del Roser;281sylviah;Leider nein;Wir wollten heute zu Mittag essen, bekamen zwar eine Karte aber rund 10 Minuten wurden wir nicht zur Kenntnis genommen. Wir verließen dann das Restaurant und gingen in den Parador, wo wir vorzüglich speisen konnten! ;2019-11;1;
46. El Celler del Roser;JOAN ANTONI R;MUY BUENA MATERIA PRIMA;Decoración algo rústica, local cómodo y agradable. Personal encantador y servicial. Arroces muy buenos. Dejar espacio para los postres caseros. Local adaptado pero informar antes ya que dispone de un comedor en la planta sótano. ;2019-11;4;
46. El Celler del Roser;jamercadal;Festival culinario en lleida;Hemos disfrutado de una gran comida en un restaurante con mucho encanto.\nDestacar los caracoles a la llanura, su arroz con bogavante y su rodaballo.\nBuena selección de vinos de la zona.;2019-11;4;
46. El Celler del Roser;ffvf2016;Buen menú de mediodia;Por cuestiones profesionales busca lugar donde comer por el centro, un buen menú de mediodía, bien atendido, relación calidad precio, lo recomiendo;2019-10;4;
46. El Celler del Roser;conchib005;Buen menú del dia;Fuimos por cercanía al parador y nos gusto el menú del día. Buen servicio y precio , a destacar el codillo.;2019-10;4;
46. El Celler del Roser;Emilio A;Comer.;Muy buen restaurante, comida riquísima pidas lo que pidas, escondido, pero buen encuentro, personal muy atento y amable, apuntado para repetir siempre que vuelva a Lérida.y buenísima carta de vinos.;2019-09;4;
46. El Celler del Roser;_cb2336;Lleida Gem;Came upon El Celler del Roser after driving in from Cadaquès. What a wonderful lunch we had! I had the artichoke salad, husband had a mixed salad with goat cheese. We each loved our salad. On to our main courses of a cod dish and canaloni. Was in the mood for something different after 12 days of tapas & Mediterranean. Canaloni melted in my mouth. Cod so very tasty. Desserts were EXQUISITE! Profiterole and Truffles with brandy. Left very satisfied and would definitely come back to El Celler del Roser.;2019-09;4;
46. El Celler del Roser;JorgeVicent;Buena comida, atención y servicio;Buena comida, atención y servicio. Nos trataron muy bien, la comida riquísima y abundante. Buena relación Calidad/Precio. ;2019-09;4;
46. El Celler del Roser;sofred43260;Malhonnête;C’est du vol!!!\nPas digne du tout d’un guide Michelin !!!\nAucun menu affiché dans la rue possible une fois à l’intérieur !!! Un mercredi soir !\nC’est malhonnête !\nUne note conséquente avec seulement un plat un dessert \nMême le menu enfant n’était pas possible !\nTrès très décevant \n;2019-08;1;
46. El Celler del Roser;L1llian;Buenos arroces;Restaurante situado en la parte antigua, muy cerca del Parador. Tienen un buen menú del día y otro de arroces, y la una carta muy completa con platos tradicionales. Elegimos el menú de arroz con un arroz negro, muy rico y sabroso, no se notaba salado como otros que hemos probado. Muy buena carta de vinos de la DO de la zona. Servicio muy amable y atento. Muy recomendable.;2019-07;4;
46. El Celler del Roser;475miguelangelc;DE PASO;Pasabamos por esta ciudad y decidimos parar para comer. Consulte rtes y elegí este por los buenos comentarios. Fue un acierto, comimos de menu y con un suplemento de 6 euros habia caracoles a la llana, por lo cual comí de este plato tan tipico de esta ciudad. La atencion de la encargada y camarera fue de 10, la comida muy buena.\nOs lo recomiendo, pero reservar.;2019-07;5;
46. El Celler del Roser;victorpU6266DM;Buen menu del día;Paramos en Lleida y encontramos este restaurante que destacaba en la zona donde está ya que a pesar de ser céntrica estaba un poco degradada. Tiene un menú del día bueno y el comedor está muy bien. Lo único que el personal no era muy amable. No pudimos cambiar el postre por un té, lo cual nos sorprendió porque lo hacen en todos los sitios.;2019-06;4;
46. El Celler del Roser;899jeanbaptistec;Parfait, copieux et bon;Repas à 3 adultes et 2 enfants, un bon choix de plats, nous avons pris 3 menus et deux menus enfants, tout le repas a été très copieux et délicieux. Le personnel très agréable c’est parfait... ;2019-07;5;
46. El Celler del Roser;gabriel_castello;Un buen restaurante en el centro de Lleida;Buen servicio, oferta gastronómica (caracoles y bacalao, básicamente) y ambiente agradable. Recomendable 100%. ;2019-06;4;
46. El Celler del Roser;Ianfung;VERY GOOD ( EATEN TWICE );Had lunch & dinner and both times very good ( shoulder of lamb + pork cheek ). The cod was disappointing ( no way to compare with Japanese or Chinese style ) but the salad was also excellent. Staff have limited English but service still OK. Highly recommended...;2019-05;4;
46. El Celler del Roser;296tonip;Correcto;Un local ubicado en un antiguo edificio, 2 plantas una en antigua bodega, el servicio amable pero bastante lento, el restaurante estaba lleno y quizá iban desbordados, cocina típica catalana, tomamos menú del día, bastante bueno ;2019-04;4;
46. El Celler del Roser;rastreadordemocions;Mala relación calidad-precio;Mala relación calidad-precio\nBacalao estilo traginer mal cocinado, el pimentón estaba quemado.\nPlato de bacalao: 17 €\nServicio agradable;2019-04;2;
46. El Celler del Roser;manuel maría r;comida aceptable a precio razonable;Buena comida, en especial los caracoles y el bacalao. Servicio aceptable pero necesita mejorar. decoración cortita que deberían modernizar.;2019-04;3;
46. El Celler del Roser;Dfulla;Carta;El local pequeño, con muy poca luz y con una edad..\nLos platos muy buenos. Tanto el entrecot, como el ternasco exquisitos y la terrina de foie que pedimos de entrante también. El servicio un poco lento, pero muy amables tod@s.\nNo es barato.;2019-04;4;
46. El Celler del Roser;609pilarc;Buena elección;Venían unos amigos y decidimos llevarlos a comer. Servicio adecuado y amable. Ya habíamos estado otras veces y sabíamos que no nos decepcionaría. Su estrella: los caracoles y el bacalao. La presentación muy correcta. Precio de la carta, unos 40€ por cabeza. ;2019-03;4;
46. El Celler del Roser;sergioLyon228;just in from of the Paradors hotel;the place is convenient but the food is average. I won't go again. Not bad but not tasty. The service is ok nothing to complain.;2019-02;3;
46. El Celler del Roser;sam08800;Al lado del parador de Lerida;Es un restaurante que esta muy centric. El servicio amable. La comida esta bien elaborada. Tienen menú de fin de semana, que cuesta 19 euros con IVA incluido, pero las bebidas y el cafe no estan incluidas en el precio. Los postres estan elaborados por ellos. Nosotros volveremos.;2019-02;4;
46. El Celler del Roser;208luzl;Típica comida de la zona;Un día de fiesta a medio día fuimos y la comida está bien, pero algunos platos salieron templados de cocina. Por ejemplo el mío que eran pies de cerdo deshuesados. Del mismo tipo me gustan más otros, aunque no probamos los caracoles.;2018-12;3;
46. El Celler del Roser;Annetta B;Vergonzoso servicio;Hemos ido hoy a comer. Habíamos aparcado expresamente y todo allí cerca puesto que solemos ir, no cada semana pero eventualmente. NO VOLVEREMOS. hemos entrado y la señora que estaba dentro la barra ni hola ni nada, encima se ha estado 5 minutos para abrir una botella de vino (muy profesional todo) . Estábamos esperando por educación a que acabara de atender a dos señoras y ha entrado una pareja y les ha dicho que tenía solo una mesa para dos. Y NOSOTRAS QUÉ??? NO VOLVEREMOS NI HAREMOS BUENA PUBLICIDAD, el mínimo es que te atiendan bien y no que te dejen ahí como un fantasma....muy mal señora.;2018-12;1;
47. Restaurant Cal Pep;david c;Atención pesima;No le pongo menos estrellas porque no hay menos, hemos ido dos personas a comer y somos clientes muy asiduos y de grupos para celebraciones, nos ha atendido un chico y nada más llegar nos ha dicho ke muy difícil de comer ke el chico estaba solo y ke nada ke no pero con muy malos modales ke el servicio sería lento asin nos ha dichoy educación nos hemos quedado sin palabras en fin para otra vez que no nos verán el pelo en muchísimo tiempo ;2019-10;1;
47. Restaurant Cal Pep;gvd2017;Excelente Atencion;Desde la entrada, su personal joven profesional y amable, nos brindó todas las facilidades para la familia, una carta acorde a la locación y como turista son los platos que deseas degustar, el Chef agradable y verdadero, si. Buscas sabores tradicionales es este el lugar. ;2019-09;4;
47. Restaurant Cal Pep;lleida_isc;Cocina tradicional;Decoración tradicional de la zona junto con un gran surtido de platos en el menú de mediodía hacen que sea un restaurante ideal a un precio asequible de 15€. Servicio amable y rapido. Raciones generosas.;2019-07;5;
47. Restaurant Cal Pep;499alfredj;Beste Regionalküche!;"Top kulinarische Empfehlung für Lleida-Reisende oder Besucher. Hier kann man (außer Mo.) die Hauptspezialitäten der lleidatanische Küche genießen: Schnecken (caragols), Lamm- und Rindfleisch, Kaninchen, gegrilltes Gemüse oder auch Fisch. Dazu sollte unbedingt ein Wein aus dem ""Costers del Segre""-Gebiet getrunken werden. Gegrillt wird vom Chef persönlich vor den Augen der Gäste. Mittags gibt es Tagesmenü und donnerstags leckere Paella. Angenehme Atmosphäre, zentrale Lage, nicht billig, aber Preis-Leistung stimmt!";2019-06;5;
47. Restaurant Cal Pep;Isabel G;Comida excelente, pero servicio pesimo;Ayer fuimos a cenar con un amigo, tomamos un menú, pero los manteles son de papel, te traen la ensalada y no te ponen platos, como excusa te dicen que uses el que esta preparado para comer los caracoles, aun no has terminado y te viene a buscar el plato, los caracoles exquisitos, pero tuvimos que pedir de nuevo el plato, dejamos los cubiertos en el plato y nos los volvieron a la mesa, los segundos platos correctos, no matan , pero se puede comer si le pones sal, el postre fatal, el vino buen, y nos invitaron unos chupitos, tanto el dueño como la hija lo llevan bien, pero yo me replantearía, que fuera chicote y viera como te tratan, insisto la comida deliciosa , decoración excelente, si subsana esos pequeños detalles , se les llenara de gente.;2019-05;2;
47. Restaurant Cal Pep;guillemo2014;Típica cocina catalana y de Lleida!;Domingo mediodia, local agradable en zona muy cèntrica de Lleida, aparcamiento complicado en ciertas horas del dia. Servicio excelente, atentos y muy profesionales. Comida típica de Lleida, todo bien, precio correcto. ;2019-03;5;
47. Restaurant Cal Pep;977kira;Trato genial pero caro;Toda la comida estaba buena y la atención por parte de los dos camareros y el jefe fué de 10. Aún así todos coincidimos en que 25€ por persona no se ajusta a lo que comimos. ;2019-01;4;
47. Restaurant Cal Pep;mariga2016;Bo, molt bo, però caret;Hemos pedido una parrillada de verduras para compartir que estaba deliciosa, cada verdurita en su punto. Luego, una ración de caracoles para cada uno, exquisitos. Dos cervezas, una crema catalana, correcta y un café. 62€. Repito que todo estaba muy bueno, pero creo que no para pagar 31 euros por persona. ;2019-01;3;
47. Restaurant Cal Pep;raquel_aaronyalen;Genial;Como siempre genial, un sitio donde repetir, cuina catalana, muy buena calidad y caracoles espectaculares, el dueño siempre pendiente de que sus comensales queden satisfechos.;2019-01;5;
47. Restaurant Cal Pep;vicenboni;Muy correcto;Un trato fantastico por parte de la camarera. Comida muy buena a precio correcto.\nSin duda repetiremos.;2019-01;4;
47. Restaurant Cal Pep;Ramon R;Buen menú;Como en otras ocasiones, hemos comido muy bien, menú variado a precio razonable, trato amable y familiar con ese toque de Pep.;2018-12;4;
47. Restaurant Cal Pep;perlaensucrada63;Muy bueno y totalmente recomendable.;"Caracoles espectaculares. Brasa muy buena y la relación calidad precio correcta. Fuimos a comer en domingo y no habia menú. Pagamos unos 70 euros :caracoles a la llauna para compartir, chuletillas de cabrito a la brasa y ""blanc i negra"", un Ramón Bilbao para beber y cafés. La atención perfecta. Repetiremos sin dudarlo.";2018-12;4;
48. Platz;Sergi A;Una buena opción.;Pedimos el menú del sábado de 18 euros que incluye la bebida.El primer plato son 4 entrantes a compartir.Platos bien presentados ,pero un poco justos en la cantidad.El segundo es a elegir entre varias propuestas, algunas de ellas con suplemento. Uno de los pedidos fue paella que se sirvieron en platos pequeños y por tanto has de volver a repetir y como la paellera no está ni en la mesa ni en laterales se presenta fria.Además al retornar los platos no se sabe a quien corresponde cada uno de ellos.Postres correctes.La atención al cliente es buena.El local agradable y acogedor.\n\nVàrem demanar el menú del dissabte de 18 euros.Inclou la beguda.El primer són 4 entrants a compartir.Plats amb cura, potser una mica just en quantitat.Els segons a elegir entre una varietat de propostes, algunes d' elles amb suplement.Un dels demanats va ser paella que es serveix en plats petits per tant com que no hi cap, has de repetir,i per tant el segon plat resta refredat i al no canviar de plat no se sap a qui correspon de cadascú. Postres correctes.L' atenció al client és bona i el local agradable i acollidor.;2019-11;4;
48. Platz;186jmf;Gran lugar en Lleida;Platos muy cuidados y originales. La calidad-precio es muy buena y el local es espacioso y bien decorado;2019-11;5;
48. Platz;MariaPaBe;Normal;Carta escasa, servicio correcto. La calidad del producto es normal. Nos esperábamos más en general. No es un sitio que deslumbre. Vas, comes y ya.;2019-10;3;
48. Platz;Josepmaria Llei... V;100% recomendable, uno de mis preferidos en Lleida;Como siempre que vamos, no nos defrauda. Tienen un menú por 25 euros de fin de semana con 4 entrantes buenísimos y unos segundos a elegir, entre ellos arroces y fideuas. Hoy hemos probado el arroz negro de calamarcitos y chipirones y estaba de muerte, muy recomendable. Los camare@s todos muy guap@s y sumamente amables. El responsable de la sala siempre atento a cualquier petición y amabilísimo. Es uno de nuestros restaurantes preferidos de Lleida, nunca nos falla y a un precio realción calidad buenísmo. El local es bastante grande, con terraza inclída en la parte posterior y de decoración moderna pero nada fría.;2019-09;5;
48. Platz;MhRs80;Muy buen restaurante;Calidad precio excelente, comida y cantidad muy buena. Atención al cliente impecable Muy recomendable;2019-09;5;
48. Platz;TREBLA-G62;COCINA MODERNA;Servicio un poco atropellado, como improvisado. Platos bastante elaborados y bien presentados, pero un poco escaso. \nComedor amplio pero bastante desaprovechado.\nNo nos acabó de gustar, no nos sentimos a gusto.;2019-07;3;
48. Platz;JEP2012;No está mal;"La verdad que hacen un menú diario entre semana bastante bueno y bien de precio, pero los domingos tienen es de 25,00€ y no mata; al principio teníamos la música del local muy alta, molesta para comer, tuvimos un rato de calor, estuvimos 40 minutos para los postres, aunque tuvimos un pequeño problema con el ""pato"" y nos lo cambiaron sin problema y muy buen servicio hasta ese momento...después se ralentizó todo mucho y eso que el local no estaba lleno; la cantidad y la calidad correctos, sin más; en las paellas de la mesas del lado quedaron bastante llenas, no sé si por exceso de cantidad o que no estaban muy buenas, lo desconozco.";2019-08;4;
48. Platz;Oscargdr;Muy recomendable;Hemos ido unas 4 veces, 3 de mediodía a menú y una por la noche. La verdad es que mejor sabor de boca por el mediodia de menú, el precio muy correcto para lo que te ofrecen. Por la noche la carta un poco escueta, tendría que tener un poco más de variedad para escoger, pero los platos que escogimos eran muy buenos, materia prima de primera, valga la redundancia.;2019-08;5;
